html,position,location,company,jobreq,cosine_similarity_to_resume
data/html_job_postings/4f11ca110c32fce1_fccid.html,data scientist (machine learning),"San Diego, CA",,"Analyzing, processing, evaluating and documenting large data sets Identify/develop appropriate machine learning/deep learning/natural language understanding/natural language processing techniques to uncover the value of the data Designing data structure and data storage schemes for efficient data manipulation and information retrieval Developing tools for data processing and information retrieval Developing data driven models to quantify the value of a given data set Applying, modifying and inventing algorithms to solve challenging business problems Validating score performance Conducting ROI and benefit analysis Documenting and presenting model process and model performance Advanced degree (PhD) in Machine Learning, Data Science, AI, Computer Science, Computer Engineering, Electrical Engineering, Chemical Engineering, Physics, Statistics, Applied Math or other quantitative fields required 1-3 years of working experience in data science, and/or predictive modeling Demonstrated ability to lead and execute projects from start to finish Ability to independently support existing products Proven track record in modifying and applying advanced algorithms to address practical problems Proficient in deep learning (CNN, RNN, LSTM, attention models, etc.), machine learning (SVM, GLM, boosting, random forest, ), graph models, and/or, reinforcement learning Experience with open source tools for deep learning and machine learning technology such as Keras, tensorflow, pytorch, scikit-learn, pandas, etc. Proven ability to work independently on development of complex models with extremely large and complex data structures Proficient in more than one of Python, R, Java, C++, or C Experience in large data analysis using Spark (pySpark preferred) Robust knowledge and experience with statistical methods Plusses: Extensive knowledge of MATLAB and SQL Experience with Hadoop and NoSQL related technologies such as Map Reduce, Spark, Hive, HBase, mongoDB, Cassandra, etc. Experience with online, mobile marketing analytics Experience with GPU programming Experience with Natural Language Processing, Natural Language Understanding, and the relevant open-source tools Solid knowledge of Bayesian statistical inference and related machine learning methods Experience with Agile methods for software development Competitive base salary Aggressive bonus plan Core benefits including: full medical, dental, vision, matching 401K and the opportunity to work with a global leader",0.08280941365605382
data/html_job_postings/c6b0593e41e56f1e_fccid.html,data scientist,"New York, NY",,"We’re looking for intelligent, creative individuals to join our data science team. We’re looking to hire both junior and senior data scientists, so all levels from the recently minted PhD to the ML specialist are encouraged to apply. The ideal candidate has extensive experience gathering, cleaning, and analyzing data: time-series, text, and images. The candidate should have familiarity with Machine Learning or parameter fitting and a solid understanding of statistical methods. Experience with deep learning is preferred. The candidate must be “conversational” in a data analysis language, preferably python, and be able to prototype in at least one language. Familiarity with web languages is a plus. Data scientists at 4th-IR will work as part of a team to build and test data-driven solutions to challenges in healthcare. This can involve anything from creating statistical summaries of data sets, to building regression, decision tree, and/or deep neural network classifiers. The goal of the 4th-IR data scientist is to use their unique skills and intuition to architect solutions that demonstrate the power of data and Machine Learning to healthcare professionals and to go from zero to working prototype as quickly and efficiently as possible. At 4th-IR, we believe very strongly in our mission and we work to foster the successful careers of our employees. As we are a relatively new and small company, each employee has a significant impact on the direction and success of the company. If you’re interested in making an impact in healthcare using Al/ML, apply to join the team! Minimum requirements:Strong programming in at least one data-analysis language (Python, Matlab, R). Masters degree in a quantitative field or B.S. with two years industry experience applying ML.Familiarity working with diverse data types: csv, txt, xml, xlsx, relational databases, images. Experience with cluster or cloud computing (HPC cluster, Amazon EC2, etc.) Preferred skills:PhD in quantitative fieldStrong python skills, especially numpy, matplotlib, sklearn, pandas, flask, requestsDeep learning libraries: keras, tensorflow, PyTorch, Caffe, or similarWeb dev familiarity: html, css, JavaScript, Node, React, d3Familiarity with the Jupyter tools, particularly notebooks Familiarity with medical data and EHRImage processing and computer visionGPU programming Location:4th-IR has operations in New York City; Bay City, MI; and Lucerne, Switzerland; however, remote work with occasional travel is also fine. If you’d like to apply, please send a resume and a brief cover letter to careers@4th-ir.com.",0.0827446804202872
data/html_job_postings/89f3deeb26f07b62_fccid.html,natural language processing and machine learning scientist,"Cambridge, MA",,"Extensive track record of scientific research in NLP and Machine Learning, or similar experience in developing language technologies for shipping products. Strong coding and software engineering skills in a mainstream programming language, such as Python, Java, C/C++. Familiarity with NLP/ML tools and packages like Caffe, pyTorch, TensorFlow, Weka, scikit-learn, nltk, etc. Practical experience building production quality applications related to natural language processing and machine learning. In-depth knowledge of machine learning algorithms and ability to apply them in data driven natural language processing systems. Ability to quickly prototype ideas / solutions, perform critical analysis, and use creative approaches for solving complex problems. Attention to detail and excellent communication skills.",0.08151727796468936
data/html_job_postings/279903d429822a31_fccid.html,data analyst and data scientist,"Summit, NJ",,"Candidates possessing a Masters degree or the equivalent work experience will be considered for the Data Analyst role Data Analysts will generally be key contributors to project teams, focusing on data manipulation, modeling, and delivery of analysis results Data Analysts who demonstrate strong performance and ability to take on additional responsibility may rapidly ascend to the Data Scientist role Candidates with a Masters degree plus 2 years of relevant work experience OR a PhD may be considered for the Data Scientist role Data Scientists are generally key contributors to both the content and design of analyses, and will often lead project teams and manage key analytics work streams Candidates with additional relevant experience may be considered for more senior positions, such as Senior Data Scientist Import, clean, manipulate and analyse large volume of data ( >100MM records) to develop critical insights for our clients' issues, using SAS, SQL or other tools Build statistical and machine learning models to detect patterns and investigate important drivers, e.g. regression, Random Forest, Neural Network, clustering, Bayesian, etc., using SAS, R, Python or other specialized tools (e.g. LatentGold, SPSS) Perform text mining and web scraping from online data sources using NLP-relevant packages in Python Apply critical perspective across multiple clients and industry data sources (PharMetrics, Truven MarketScan, XPONENT, etc.) Communicate findings, through visuals, data tables and models, from your analyses to internal team members and, over time, to clients Work in a demanding but highly collegial and collaborative environment This is NOT a technical IT role Master degree or above, preferably in Statistics, Mathematics, Machine Learning, Computer Science or mathematically-intensive field Ability to proficiently process and manipulate data in SQL, SAS, R or Python Experience in developing advanced models such as multi-variate regression, neural networks, support vector machines, decision trees, clustering and time series using tools such as R and Python Demonstrate good written and verbal communication skills. Able to present information to various audiences Ability to work collaboratively in a team environment and effectively with people at all levels in an organization Ability to provide creative solutions to non-standard analytical problems Experience in data visualization using Power BI, Tableau, D3.js, Qlik Sense, HTML/JavaScript is a plus Knowledge or experience related to pharmaceutical industry and data (e.g. PharMetrics, Truven, Symphony, Optum, Xponent PlanTrak, DDD) is a plus Knowledge of any of the following: Natural Language Processing & Text Mining, Experimental Design, Bayesian Networks, Network/Graph Mining is a plus Candidates with different, specific expertise in broader analytics area (e.g. Data Engineering, Social Listening, Optimization, Simulation) are welcome to apply",0.08094674014304999
data/html_job_postings/a7182d43f60e532b_fccid.html,data analyst,"New York, NY",,"Here aresome of the ways we bring ( https://drive.google.com/open?id=1qimYh0mG3i1nTJe6jDCDepJt2i4o8MEB ) value to doctors Our data stack run on Python, Snowflake, Spark, and Airflow Our web applications are built primarily using Ruby, Rails, JavaScript (Vue.js), and a bit of Golang We have over 350 private repositories in Github containing our applications, forks of gems, our own internal gems, andopen-source projects ( https://github.com/doximity ) We have worked as a distributed team for a long time; we're currently about 65% distributed ( https://blog.brunomiranda.com/building-a-distributed-engineering-team-85d281b9b1c ) Find out more information on theDoximity engineering blog ( https://engineering.doximity.com/ ) Ourcompany core values ( https://work.doximity.com/ ) Ourrecruiting process ( https://engineering.doximity.com/articles/engineering-recruitment-process-doximity ) Ourproduct development cycle ( https://engineering.doximity.com/articles/mofo-driven-product-development ) Ouron-boarding & mentorship process ( https://engineering.doximity.com/articles/software-engineering-on-boarding-at-doximity ) Collaborate with a team of product managers, analysts and other developers to define and complete data projects from data ingestion, to analysis to recommendations. Show off your engineering skills by creating data products from scratch and automating code so they can be re-used continually. Leverage Doximity's extensive datasets to identify and classify behavioral patterns of medical professionals on our platform. Play a key role in creating both product and client-facing analytics. Grow into a presentation/communication-focused role or dive deeper into more-involved technical challenges - the choice is yours. B.S. or M.S. in quantitative field with 2-4 years of experience. Working knowledge of statistics and visualization. Expert SQL skills with proven ability to create and to evaluate complex SQL statements involving numerous tables and complex relationships. Fluent in Python and experience using common modules (numpy, pandas, statsmodels, matplotlib) for EDA. Understanding of Object Oriented principles and testing as it relates to Data and Python. Comfortable with UNIX command line interface and standard programming tools (vim/emacs, git, etc.) Excellent problem solving skills and a strong attention to detail. Ability to manage time well and prioritize incoming tasks from different stakeholders. Fast learner; curiosity about and passion for data. Preferred Qualifications: Experience with Amazon Web Services products (EC2, S3, Snowflake). Prior exposure to workflow management tools (Airflow). Prior exposure to machine learning techniques (regressors, classifiers, etc). Experience leveraging Apache Spark to perform analyses or process data. Doximity has industry leading benefits. For an updated list, see ourcareer page ( https://work.doximity.com/ )",0.08003798062285739
data/html_job_postings/4d42681cf9585bb7_fccid.html,data architect,"Salt Lake City, UT",,"Develop techniques using machine learning and/or natural language processing to improve capabilities which could include: Normalization of Electronic Health Record data Data management in a relational database Define problems and organize approaches without clearly defined specifications or definitions of success Experience using modern ML technologies to train, evaluate and deploy machine learning models Experience with both deep neural networks and more traditional ML approaches (e.g. tree-based models, logistic regression, etc) 1 or more years experience in advanced relevant programming skills (i.e. Python, R, SQL, Java) are a plus Understanding of time series quality control methods (e.g. CuSum, Farrington, etc) Experience with medical knowledge resources (e.g. UMLS, SNOMED, LOINC, RxNorm) 1 or more years experience MS SQL Server",0.07997531892421825
data/html_job_postings/206ca14924ada590_fccid.html,data scientist,"Bellevue, WA 98004",,"Work Area: Software-ResearchExpected Travel: 0%Career Status: ProfessionalEmployment Type: Regular Full TimeCareer Level: T2 Original Posting Date: 10/15/2019  COMPANY DESCRIPTION  As market leader in enterprise application software, SAP helps companies of all sizes and industries innovate through simplification. From the back office to the boardroom, warehouse to storefront, on premise to cloud, desktop to mobile device – SAP empowers people and organizations to work together more efficiently and use business insight more effectively to stay ahead of the competition. SAP applications and services enable customers to operate profitably, adapt continuously, and grow sustainably.  Location: Bellevue, WA  Purpose and Objective:  Concur Technologies, Inc. seeks a Data Scientist at our Bellevue, WA location to build and deploy Machine Learning solutions.  Expectations and Tasks:  Extract and transform data from Large databases to a form that can be used by machine learning algorithms. Research solutions to complex problems by our and other teams within the company. Develop micro services using Python, Flask, Tornado, Docker, Kubernetes, Device42 and other technologies to provide ML solutions to other teams. Education and Qualifications/Skills and Competencies:  Master's degree in Computer Science, Mathematics, Statistics, Bioengineering, Physics, or related field and 0 years of experience required.  Work Experience:  Experience or coursework must involve: development and deployment of Machine Learning algorithms; predictive modeling tools; regression analysis; clustering analysis; natural language processing; write software in high level scripting languages; Python; Flask; Tornado; Docker; Kubernetes; and Device42.  Travel: N/A  Internal use only: reference code lhrs4262  SAP'S DIVERSITY COMMITMENT To harness the power of innovation, SAP invests in the development of its diverse employees. We aspire to leverage the qualities and appreciate the unique competencies that each person brings to the company. SAP is committed to the principles of Equal Employment Opportunity and to providing reasonable accommodations to applicants with physical and/or mental disabilities. If you are in need of accommodation or special assistance to navigate our website or to complete your application, please send an e-mail with your request to Recruiting Operations Team (Americas: hrdirectamericas@sap.com, APJ: hrdirectapj@sap.com, EMEA: careers@sap.com). Requests for reasonable accommodation will be considered on a case-by-case basis. Successful candidates might be required to undergo a background verification with an external vendor. Additional Locations: Nearest Major Market: SeattleNearest Secondary Market: BellevueJob Segment: Database, Scientific, Biomedical Engineering, ERP, SAP, Engineering, Technology",0.07939797001759227
data/html_job_postings/2b937acb6b86aa7f_fccid.html,ai research scientist,"Mountain View, CA",Natural Language Processing,"Build AI service prototypes for large-scale real-time data analysis for AI services like computer vision, natural language understanding, robotics, etc. Collaborate with engineers and researchers to apply research results to prototypes and real-world applications of artificial intelligence technologies Facilitate integration of the resulting system/software into existing production environment Contribute to building research systems, research experimentation, and research paper and/or patent submissions PhD in CS, Statistics, EE, Applied Mathematics, Experimental Physics, or related field 6+ years of advanced research work, with strong record of publications in relevant fields. R&D experience in natural language processing, machine learning and related fields R&D experience in information extraction and text mining technologies R&D experience in any Artificial Intelligence field --- natural language understanding and dialog, computer vision, speech recognition, machine/deep learning, text mining, robotics – preferred. Hands-on experience of deep learning technologies and familiar with state-of-the-art deep learning toolkits (e.g., TensorFlow, PyTorch, Keras, etc) Research publications at relevant conferences such as SIGGRAPH, ACM Trans on Graphics, CVPR, ICCV, ICCP, SPIE, JOSA, etc. is a major plus. Strong R&D experience in speech science, natural language processing, machine learning and related fields Strong R&D experience in information extraction and text mining technologies Hands-on experience of deep learning technologies and familiar with state-of-the-art deep learning toolkits Strong programming skills (C++, Python, Java, etc) Strong research and problem solving skills Good communication and team-working skills",0.07905792602584863
data/html_job_postings/d07ec7c5819249b5_fccid.html,machine learning engineer : natural language processing,"Palo Alto, CA",,"MS or PhD degree in Computer Science, Artificial Intelligence, Machine Learning, or a related technical field A minimum of two years of work or educational experience in Machine Learning or Artificial Intelligence required Expert knowledge in Natural Language Processing and Natural Language Explanations Experience with semantic parsers similar to SEMPRE, Babble Labble, or SLING One year of relevant work experience, including software development Experience with one or more general-purpose programming languages including but not limited to: Java, C/C++ or Python Demonstrated experience with one or more of the following: Natural Language Processing, text understanding, classification, pattern recognition, recommendation systems, targeting systems, ranking systems or similar Understanding of the fundamentals and concepts of image processing, computer vision, and machine learning Industry or startup R&D experience Enthusiastic team player mentality Excellent command of English verbal/written communication Tenacious problem-solving skills Demonstrate very strong attention to detail, record keeping, neatness and organizational skills. Work accurately, taking direction and work independently when necessary. Be task and project flexible in a small, fast-paced environment Have excellent people and communication skills, a professional and positive attitude for all external and internal interactions",0.07714510912071813
data/html_job_postings/1e92960a19ffdd34_fccid.html,quantitative analyst,"Boston, MA 02116",,"Quantitative Analyst (State Street Bank and Trust Company; Boston, MA): The Quantitative Analyst will be part of State Street Treasury’s Treasury Quantitative Analytics (TQA) group. TQA is responsible for developing/implementing/monitoring advanced financial models that are used in company’s capital management, liquidity management, investment portfolio construction, and balance sheet optimization. The group is accountable for in-depth understanding, modeling, and representation of the complex interaction of global markets, customer behaviors, and regulatory oversights to create a view of risk/revenue opportunities and exposures to the investment committee, Board of Directors, senior management, and regulatory agencies. The Quantitative Analyst role is a key contributor to the realization of the GT’s mission of optimizing net interest income within the desired risk appetite position. Specific responsibilities include: apply advanced statistical techniques to analyze the characteristics of the bank’s liabilities (including deposit balance forecast, deposit attrition rate and deposit pricing), using time-series analysis, survival analysis, and non-parametric regressions; experience with machine learning techniques such as principal component analysis, regression trees, and non-linear models; conduct in-depth quantitative analysis on how macroeconomic changes impact the bank’s balance sheet positions and understand the interest rate risks of the bank in different economic cycles; apply solid knowledge of CCAR, DFAST, and Basel regulations and developed stress testing models to quantify capital and liquidity risks; create and maintain model documentation that meets corporate model risk standards including model development and implementation papers; ensure proper ongoing monitoring of model performance including back-testing and performance reviews; and work closely with key business partners and senior management to understand the business needs and conditions and determine the analytical tools and data needed; serve as the subject matter experts on product analysis and modeling with regulatory agencies and internal oversight functions.  Minimum requirements: Master’s degree in Econometrics, Mathematics, Statistics, or a related quantitative field plus 2 years of quantitative modeling experience including at least one year in a large, complex financial institution with a broad exposure to all lines of businesses of a custodial bank.  Must have: demonstrated experience modeling complex financial concepts using non-linear, error correction, survival, and time-series models, Monte Carlo simulations and unsupervised and supervised machine learning, and other advanced quantitative techniques; proven knowledge of liquidity and capital stress testing, CCAR, and deposit modeling experience required; proven solid ability working with large and complex data sets including relational databases and complex queries using both SQL Server and My SQL; demonstrated proficiency in R/SAS/Matlab coding and working knowledge of Excel VBA, Eviews, python, and Cloudera Data Science Workbench; deep and broad understanding of all kinds of financial instruments like loans and deposits, as well as derivatives like options and futures; CFA candidates desired; demonstrated strong written and verbal communication skills and ability to present material to various audiences including upper management and regulators; and proven ability to take initiative, adapt and learn quickly, and be a self-starter. (Unless otherwise indicated, State Street is seeking the ability in the skills listed above with no specific amount of experience required. All experience can be gained concurrently).  A pply online at statestreet.com/careers . State Street Job ID: R-620670 . An EOE.  “#LI-DNI”",0.07705439689858083
